pasi_rezolutie;timp_rezolutie;cpu_rezolutie;memorie_rezolutie;pasi_dp;timp_dp;cpu_dp;memorie_dp;pasi_dpll;timp_dpll;cpu_dpll;memorie_dpll;rezultat
137;0,063324;0,062500;0,39;58;0,007924;0,000000;0,00;43;0,004095;0,000000;0,01;SAT
9725;122,269889;114,187500;0,40;61;0,013633;0,000000;0,00;44;0,005551;0,000000;0,06;SAT
169;0,141289;0,109375;0,00;62;0,001431;0,000000;0,00;36;0,001518;0,000000;0,00;SAT
258;0,378964;0,375000;2,25;61;0,002897;0,000000;0,00;43;0,006366;0,000000;0,00;SAT
708;8,504693;7,812500;1,68;59;0,010747;0,000000;0,00;41;0,012070;0,000000;0,00;SAT
160;0,146701;0,093750;0,43;59;0,012283;0,000000;0,00;41;0,006947;0,000000;0,00;SAT
98;0,031165;0,015625;0,00;62;0,010219;0,000000;0,00;40;0,007216;0,000000;0,00;SAT
209;0,307481;0,218750;1,00;62;0,011098;0,015625;0,00;44;0,007934;0,000000;0,00;SAT
10754;235,938560;225,000000;1,05;69;0,001362;0,000000;0,00;48;0,001368;0,000000;0,00;SAT
347;1,037127;0,843750;1,19;63;0,007138;0,000000;0,00;38;0,018234;0,000000;0,00;SAT
4365;46,081785;43,078125;0,00;62;0,003906;0,000000;0,00;41;0,009010;0,000000;0,00;SAT
338;0,902444;0,625000;2,49;56;0,007862;0,000000;0,00;38;0,010723;0,000000;0,00;SAT
50;0,007357;0,000000;0,00;61;0,004200;0,000000;0,00;2;0,004575;0,000000;0,00;UNSAT
1820;7,564478;6,296875;0,17;62;0,007039;0,000000;0,00;41;0,004684;0,015625;0,00;SAT
195;0,199049;0,156250;0,00;61;0,009575;0,000000;0,00;41;0,007276;0,000000;0,00;SAT
116;0,047096;0,031250;0,37;59;0,003590;0,000000;0,00;45;0,006160;0,000000;0,00;SAT
1495;3,735257;3,531250;0,00;60;0,011602;0,000000;0,00;42;0,012423;0,000000;0,00;SAT
216;0,253774;0,234375;1,65;61;0,012060;0,000000;0,00;45;0,012261;0,000000;0,00;SAT
114;0,039639;0,031250;0,27;65;0,003486;0,000000;0,00;41;0,002884;0,000000;0,00;SAT
2268;1,571646;1,390625;0,00;58;0,011268;0,000000;0,00;43;0,016998;0,015625;0,00;SAT
322;0,721478;0,687500;2,86;60;0,001671;0,000000;0,00;39;0,007215;0,000000;0,00;SAT
136;0,076977;0,062500;0,42;57;0,002223;0,000000;0,00;43;0,015786;0,000000;0,02;SAT
479;1,575238;1,515625;2,48;63;0,005639;0,000000;0,00;40;0,003802;0,000000;0,06;SAT
6907;129,612364;120,671875;0,00;66;0,006399;0,000000;0,00;45;0,011432;0,000000;0,00;SAT
297;0,545567;0,484375;1,01;59;0,009639;0,000000;0,00;42;0,005667;0,000000;0,00;SAT
226;0,335441;0,250000;0,00;59;0,008535;0,000000;0,00;44;0,010184;0,000000;0,00;SAT
246;0,436256;0,359375;0,00;63;0,014574;0,000000;0,00;39;0,007764;0,000000;0,00;SAT
1310;4,708037;4,328125;0,12;61;0,020255;0,000000;0,00;43;0,007199;0,000000;0,00;SAT
198;0,212423;0,187500;0,00;67;0,003954;0,000000;0,00;42;0,009880;0,000000;0,06;SAT
1369;10,327911;9,437500;0,48;61;0,002602;0,000000;0,00;40;0,001579;0,000000;0,00;SAT
1516;3,534364;3,484375;0,00;67;0,001765;0,000000;0,00;42;0,003125;0,000000;0,00;SAT
154;0,074060;0,062500;0,29;62;0,007184;0,000000;0,00;47;0,003342;0,000000;0,00;SAT
7257;92,272512;86,296875;0,00;58;0,007653;0,000000;0,00;42;0,007859;0,000000;0,20;SAT
2644;7,519351;6,578125;1,25;64;0,006213;0,000000;0,00;45;0,003361;0,000000;0,00;SAT
165;0,088380;0,078125;0,00;57;0,002302;0,000000;0,00;43;0,001925;0,000000;0,09;SAT
2056;1,841881;1,734375;0,02;59;0,002309;0,000000;0,00;44;0,001676;0,015625;0,00;SAT
2100;6,060951;5,687500;2,02;59;0,021473;0,000000;0,00;39;0,003373;0,000000;0,00;SAT
50;0,002510;0,000000;0,03;66;0,001436;0,000000;0,00;2;0,004813;0,000000;0,00;UNSAT
50;0,003352;0,000000;0,00;65;0,001482;0,000000;0,00;2;0,000643;0,000000;0,00;UNSAT
4963;114,001279;105,250000;0,40;64;0,020936;0,015625;0,00;45;0,015953;0,015625;0,03;SAT
126;0,064863;0,031250;0,07;62;0,003887;0,015625;0,00;41;0,004129;0,000000;0,00;SAT
1118;1,837149;1,671875;0,00;63;0,006384;0,000000;0,00;41;0,005201;0,000000;0,00;SAT
299;0,584797;0,453125;2,73;69;0,010176;0,000000;0,00;43;0,011085;0,000000;0,00;SAT
151;0,077432;0,062500;0,49;59;0,001472;0,000000;0,00;43;0,006762;0,000000;0,00;SAT
157;0,122994;0,109375;0,42;65;0,007619;0,000000;0,00;41;0,015104;0,000000;0,00;SAT
135;0,092676;0,062500;0,00;61;0,005216;0,000000;0,00;42;0,002483;0,000000;0,00;SAT
171;0,102139;0,109375;0,00;61;0,007848;0,000000;0,00;44;0,009261;0,000000;0,02;SAT
2852;15,523569;13,921875;0,41;61;0,010530;0,000000;0,00;42;0,003881;0,000000;0,00;SAT
1349;9,590416;8,828125;0,22;63;0,006616;0,015625;0,00;42;0,001666;0,000000;0,00;SAT
142;0,071385;0,078125;0,42;60;0,001811;0,000000;0,00;39;0,002267;0,000000;0,00;SAT
14301;298,636750;288,437500;1,68;59;0,000726;0,000000;0,00;44;0,000720;0,000000;0,20;SAT
95;0,030356;0,031250;0,21;61;0,001687;0,000000;0,00;39;0,001833;0,000000;0,00;SAT
125;0,048993;0,046875;0,29;58;0,001953;0,000000;0,00;38;0,006351;0,000000;0,00;SAT
2299;10,879754;10,390625;1,93;56;0,021076;0,000000;0,00;40;0,010374;0,000000;0,00;SAT
115;0,053730;0,046875;0,02;60;0,001509;0,015625;0,00;43;0,002202;0,000000;0,00;SAT
2462;8,465288;7,937500;1,18;61;0,006305;0,000000;0,00;43;0,013352;0,000000;0,00;SAT
154;0,125989;0,093750;0,00;65;0,005693;0,000000;0,00;42;0,007399;0,000000;0,00;SAT
300;0,512070;0,515625;1,10;62;0,002585;0,000000;0,00;43;0,008543;0,000000;0,00;SAT
663;6,765784;6,312500;1,38;64;0,003514;0,000000;0,00;42;0,006136;0,000000;0,00;SAT
1335;2,823245;2,703125;0,00;60;0,008192;0,000000;0,00;41;0,014938;0,000000;0,00;SAT
145;0,087091;0,031250;0,30;60;0,010796;0,000000;0,00;41;0,013466;0,000000;0,00;SAT
606;4,015618;3,328125;1,05;61;0,002685;0,000000;0,00;44;0,023698;0,000000;0,00;SAT
512;3,363976;2,937500;3,23;65;0,005027;0,000000;0,00;43;0,011075;0,000000;0,00;SAT
106;0,040559;0,015625;0,00;63;0,017348;0,000000;0,00;37;0,021371;0,000000;0,00;SAT
174;0,101124;0,093750;0,00;56;0,001724;0,000000;0,00;44;0,023780;0,000000;0,00;SAT
4325;19,514619;18,531250;0,83;57;0,024565;0,000000;0,00;42;0,006971;0,000000;0,00;SAT
267;0,474077;0,359375;0,00;61;0,002245;0,000000;0,00;41;0,015967;0,000000;0,00;SAT
1071;0,510092;0,484375;0,00;71;0,005398;0,000000;0,00;40;0,009280;0,000000;0,00;SAT
154;0,117970;0,093750;0,47;65;0,025808;0,000000;0,00;42;0,008533;0,000000;0,00;SAT
2240;23,766187;22,296875;0,82;64;0,012393;0,000000;0,00;45;0,003476;0,000000;0,00;SAT
746;6,863185;6,578125;1,54;56;0,010958;0,000000;0,00;44;0,020093;0,000000;0,00;SAT
104;0,049549;0,031250;0,15;62;0,010231;0,000000;0,00;41;0,004797;0,000000;0,00;SAT
50;0,026829;0,000000;0,00;70;0,004302;0,000000;0,00;2;0,012028;0,000000;0,00;UNSAT
151;0,086347;0,078125;0,18;56;0,022991;0,000000;0,00;43;0,005716;0,000000;0,00;SAT
50;0,004212;0,000000;0,00;57;0,003512;0,000000;0,00;2;0,003637;0,000000;0,00;UNSAT
50;0,003833;0,000000;0,00;73;0,004582;0,000000;0,00;2;0,004788;0,000000;0,00;UNSAT
309;0,665068;0,640625;0,97;60;0,003722;0,000000;0,00;40;0,004666;0,000000;0,00;SAT
246;0,321323;0,312500;2,16;62;0,014266;0,000000;0,00;41;0,014156;0,015625;0,00;SAT
303;0,512156;0,468750;0,02;62;0,011169;0,000000;0,00;44;0,011721;0,000000;0,00;SAT
7191;75,710583;70,812500;1,95;69;0,007166;0,000000;0,00;44;0,014319;0,000000;0,00;SAT
213;0,252120;0,250000;0,62;65;0,002072;0,000000;0,00;36;0,004788;0,000000;0,00;SAT
1760;0,853945;0,796875;0,00;58;0,010866;0,000000;0,00;42;0,009598;0,000000;0,00;SAT
50;0,011405;0,015625;0,02;59;0,008114;0,000000;0,00;2;0,005737;0,000000;0,00;UNSAT
6847;109,925508;103,421875;0,92;61;0,002673;0,000000;0,00;41;0,003728;0,015625;0,00;SAT
32161;751,049737;736,984375;0,89;60;0,000706;0,000000;0,00;41;0,000716;0,000000;0,00;SAT
5412;35,920499;33,234375;0,00;59;0,005584;0,015625;0,00;40;0,005381;0,000000;0,07;SAT
159;0,091569;0,062500;0,45;65;0,007137;0,000000;0,00;38;0,003734;0,000000;0,00;SAT
191;0,204381;0,187500;1,09;61;0,020666;0,000000;0,00;46;0,009234;0,000000;0,00;SAT
93;0,034345;0,031250;0,00;57;0,010615;0,000000;0,00;38;0,005259;0,000000;0,00;SAT
