pasi_rezolutie;timp_rezolutie;cpu_rezolutie;memorie_rezolutie;pasi_dp;timp_dp;cpu_dp;memorie_dp;pasi_dpll;timp_dpll;cpu_dpll;memorie_dpll;rezultat
4645;2,180734;1,656250;0,50;40;0,015035;0,000000;0,00;20;0,010368;0,000000;0,00;SAT
113429;1922,465286;1886,640625;1,48;37;0,000443;0,000000;0,00;22;0,000368;0,000000;0,00;SAT
4777;2,219304;1,843750;0,00;38;0,003800;0,000000;0,00;22;0,008232;0,000000;0,03;SAT
7167;4,400088;3,687500;1,29;40;0,011562;0,000000;0,00;20;0,004413;0,000000;0,00;SAT
7237;4,416864;3,687500;0,84;39;0,036073;0,000000;0,00;17;0,036300;0,000000;0,02;SAT
9526;8,010206;7,250000;0,74;38;0,002243;0,000000;0,00;23;0,002831;0,000000;0,00;SAT
8484;5,394439;4,609375;0,00;36;0,017150;0,000000;0,00;23;0,005190;0,000000;0,00;SAT
4293;1,791707;1,625000;0,25;37;0,003806;0,000000;0,00;21;0,005831;0,000000;0,00;SAT
3283;1,055080;0,875000;0,00;40;0,008935;0,000000;0,00;19;0,007720;0,000000;0,00;SAT
2103;0,516436;0,468750;0,15;39;0,030875;0,000000;0,00;24;0,002045;0,000000;0,01;SAT
6200;3,312121;2,921875;0,00;33;0,010591;0,000000;0,00;22;0,008015;0,000000;0,00;SAT
3273;1,146558;0,968750;0,00;36;0,006027;0,000000;0,00;23;0,014711;0,000000;0,00;SAT
9329;7,595210;6,484375;0,73;36;0,004604;0,000000;0,00;19;0,010731;0,000000;0,00;SAT
30;0,003691;0,000000;0,00;40;0,010320;0,000000;0,00;2;0,006949;0,000000;0,00;UNSAT
3600;1,550765;1,171875;1,10;35;0,019423;0,000000;0,00;20;0,004308;0,000000;0,00;SAT
16715;27,036952;24,281250;1,43;33;0,003072;0,000000;0,00;22;0,002266;0,000000;0,00;SAT
2261;0,608349;0,500000;0,31;32;0,007013;0,000000;0,00;24;0,015404;0,015625;0,00;SAT
9134;7,661881;6,421875;0,00;32;0,013418;0,000000;0,00;23;0,005144;0,000000;0,02;SAT
5054;2,573169;2,281250;0,24;35;0,010246;0,000000;0,00;22;0,001395;0,000000;0,00;SAT
