pasi_rezolutie;timp_rezolutie;cpu_rezolutie;memorie_rezolutie;pasi_dp;timp_dp;cpu_dp;memorie_dp;pasi_dpll;timp_dpll;cpu_dpll;memorie_dpll;rezultat
850;3,585070;3,500000;0,73;25;0,628588;0,578125;0,00;2;0,001720;0,000000;0,00;UNSAT
9001;96,959620;93,515625;1,06;18;0,357974;0,312500;0,00;71;10,036496;9,734375;0,00;Prea dificilă
850;17,907766;17,296875;0,32;19;0,500018;0,500000;0,23;2;0,001859;0,000000;0,00;UNSAT
850;32,652385;31,140625;1,75;18;0,452851;0,437500;0,15;2;0,005454;0,000000;0,00;UNSAT
850;20,122940;19,375000;0,19;21;0,623625;0,593750;2,43;2;0,004513;0,000000;0,00;UNSAT
850;0,789876;0,750000;0,10;17;0,434793;0,390625;0,07;2;0,002395;0,000000;0,00;UNSAT
850;1,362892;1,250000;1,14;26;1,140191;1,109375;2,65;2;0,031979;0,000000;0,00;UNSAT
8938;110,845244;106,968750;0,77;13;0,289308;0,218750;0,00;32;10,025395;9,656250;0,00;Prea dificilă
850;0,404830;0,375000;3,65;24;0,867947;0,859375;0,00;2;0,001438;0,000000;0,05;UNSAT
9087;122,921686;118,468750;1,89;29;1,302354;1,281250;3,60;86;10,033454;9,562500;0,00;Prea dificilă
8983;146,247208;140,546875;0,72;24;0,451638;0,437500;0,00;86;10,026349;9,671875;0,00;Prea dificilă
850;0,708014;0,656250;0,00;25;0,551774;0,515625;0,48;2;0,002881;0,000000;0,00;UNSAT
9033;129,637808;124,625000;1,81;20;0,656839;0,640625;0,84;35;10,021469;9,421875;0,00;Prea dificilă
9008;130,731258;125,656250;1,27;26;0,678340;0,640625;2,79;104;10,021611;9,671875;0,00;Prea dificilă
850;6,930946;6,750000;0,28;25;1,734684;1,625000;2,59;2;0,001215;0,000000;0,00;UNSAT
9000;102,109414;97,656250;0,81;19;0,502111;0,500000;0,00;84;10,005808;9,687500;0,00;Prea dificilă
850;3,932778;3,765625;0,93;25;0,519704;0,484375;0,27;2;0,003426;0,000000;0,00;UNSAT
8875;110,655783;106,906250;1,47;23;0,887254;0,812500;0,88;84;10,053638;9,703125;0,00;Prea dificilă
8950;103,485677;99,218750;0,73;14;0,470637;0,453125;0,39;62;10,078566;9,703125;0,00;Prea dificilă
850;1,168808;1,093750;4,44;4;0,057397;0,046875;0,20;2;0,001013;0,015625;0,00;UNSAT
850;32,720703;31,203125;1,06;25;0,889687;0,875000;2,46;2;0,002067;0,015625;0,00;UNSAT
9146;134,162669;128,625000;0,25;25;0,836644;0,796875;1,68;79;10,024809;9,468750;0,00;Prea dificilă
8945;147,366085;142,593750;0,00;25;0,716286;0,703125;0,09;106;10,034035;9,843750;0,00;Prea dificilă
9111;154,330793;148,406250;1,19;29;1,862965;1,796875;2,16;136;10,041854;9,531250;0,00;Prea dificilă
8923;109,013478;105,078125;0,25;19;0,502497;0,484375;0,63;113;10,083494;9,687500;0,00;Prea dificilă
9044;111,550712;107,890625;0,69;23;0,537500;0,531250;0,00;155;10,040727;9,750000;0,00;Prea dificilă
9010;138,932290;133,500000;0,16;23;0,404589;0,390625;0,51;46;10,017962;9,453125;0,00;Prea dificilă
850;0,320268;0,312500;0,05;20;0,466754;0,437500;0,00;2;0,005629;0,000000;0,00;UNSAT
850;5,690255;5,500000;2,13;18;0,280999;0,265625;0,00;2;0,002430;0,015625;0,00;UNSAT
849;0,399106;0,359375;0,95;17;0,437107;0,437500;0,29;2;0,002250;0,000000;0,00;UNSAT
9021;91,607791;87,578125;0,79;12;0,279151;0,281250;0,00;45;10,018682;9,703125;0,00;Prea dificilă
850;20,281101;19,328125;0,30;25;0,775419;0,703125;2,67;2;0,002082;0,000000;0,00;UNSAT
8961;108,530152;104,484375;0,32;25;0,694715;0,640625;2,84;96;10,037771;9,781250;0,00;Prea dificilă
9021;101,376566;97,578125;0,18;12;18,751970;18,125000;6,82;112;10,039574;9,734375;0,00;Prea dificilă
850;32,107993;30,578125;1,14;21;0,896000;0,859375;2,80;2;0,005211;0,000000;0,00;UNSAT
850;9,104281;8,953125;3,27;26;0,582030;0,531250;0,00;2;0,001080;0,000000;0,00;UNSAT
850;12,651946;12,312500;1,30;24;0,489719;0,484375;1,75;2;0,004936;0,000000;0,00;UNSAT
850;40,744598;39,140625;1,59;11;0,149606;0,156250;0,00;2;0,001171;0,000000;0,00;UNSAT
8994;144,127819;139,203125;0,13;16;0,546345;0,531250;2,86;88;10,016403;9,687500;0,00;Prea dificilă
850;1,929310;1,875000;0,51;23;0,421277;0,390625;0,27;2;0,001709;0,000000;0,00;UNSAT
8819;122,334635;118,546875;0,92;22;0,640120;0,562500;0,95;113;10,065423;9,625000;0,00;Prea dificilă
850;63,681516;61,718750;1,50;17;0,676503;0,625000;2,33;2;0,014126;0,000000;0,00;UNSAT
850;2,610039;2,531250;0,67;19;0,408914;0,390625;0,00;2;0,002218;0,000000;0,00;UNSAT
8948;115,224806;111,281250;1,57;14;0,394610;0,359375;0,00;116;10,071138;9,765625;0,00;Prea dificilă
8866;121,351720;117,015625;1,33;15;0,367986;0,328125;0,00;96;10,019448;9,562500;0,00;Prea dificilă
8954;100,647892;96,468750;0,80;21;0,480076;0,453125;0,00;78;10,044220;9,359375;0,00;Prea dificilă
8962;119,221458;114,453125;0,79;19;0,421953;0,390625;0,34;106;10,049382;9,546875;0,31;Prea dificilă
