pasi_rezolutie;timp_rezolutie;cpu_rezolutie;memorie_rezolutie;pasi_dp;timp_dp;cpu_dp;memorie_dp;pasi_dpll;timp_dpll;cpu_dpll;memorie_dpll;rezultat
23712;95,801584;88,500000;0,00;180;2,269763;2,015625;0,92;69;0,112637;0,062500;0,09;SAT
22989;90,862242;82,281250;0,00;157;2,162657;1,765625;0,37;77;0,137666;0,109375;0,66;SAT
200;9,780550;7,703125;0,00;178;0,681579;0,593750;0,85;2;0,023990;0,000000;0,00;UNSAT
200;6,612266;5,718750;0,00;156;0,446738;0,406250;0,66;2;0,004805;0,000000;0,62;UNSAT
200;3,940248;3,359375;0,96;128;0,492193;0,453125;0,35;2;0,008357;0,000000;0,36;UNSAT
23218;99,238927;92,578125;0,00;172;1,670665;1,531250;0,41;67;0,115382;0,109375;0,03;SAT
27324;116,621322;107,218750;0,00;147;1,626930;1,328125;0,45;74;0,139589;0,109375;0,00;SAT
21719;97,615182;90,234375;0,00;163;1,965767;1,890625;0,56;69;0,109515;0,078125;0,16;SAT
22880;103,903364;96,359375;0,00;169;1,775723;1,609375;0,73;77;0,127004;0,078125;0,00;SAT
24226;108,021265;101,281250;0,00;177;1,681538;1,375000;0,59;72;0,138024;0,125000;0,56;SAT
200;35,828010;32,359375;0,00;168;1,448156;1,187500;1,09;2;0,013700;0,000000;0,20;UNSAT
24083;104,425338;96,593750;0,00;163;1,527768;1,390625;0,57;74;0,115618;0,109375;0,00;SAT
26010;110,306815;102,812500;0,08;159;1,515159;1,437500;0,52;62;0,106995;0,078125;0,41;SAT
200;7,054039;6,406250;0,00;158;1,775761;1,640625;0,45;2;0,014887;0,000000;0,00;UNSAT
25017;105,335328;98,093750;0,00;173;1,925883;1,578125;0,68;68;0,132078;0,125000;0,05;SAT
200;1,211801;1,046875;0,00;161;2,216344;1,875000;0,44;2;0,007716;0,000000;0,25;UNSAT
22327;95,110991;89,250000;0,00;176;1,686715;1,375000;0,69;78;0,121234;0,078125;0,56;SAT
200;3,632278;3,281250;1,39;174;1,765815;1,687500;0,55;2;0,007507;0,000000;0,31;UNSAT
20586;91,503502;85,812500;0,00;131;2,133776;1,890625;0,45;73;0,129463;0,109375;0,70;SAT
200;2,084818;2,015625;0,60;189;1,871329;1,656250;0,40;2;0,017975;0,015625;0,43;UNSAT
200;0,263644;0,218750;0,00;167;2,084512;1,890625;0,02;2;0,009014;0,000000;0,49;UNSAT
24429;109,915345;101,750000;0,00;163;2,068914;1,750000;0,00;69;0,113640;0,078125;0,02;SAT
21750;95,404082;88,875000;0,02;159;1,704427;1,500000;0,18;68;0,131605;0,109375;0,00;SAT
200;46,746161;43,781250;0,00;148;1,882474;1,734375;0,82;2;0,009476;0,000000;0,45;UNSAT
200;16,808716;15,765625;0,00;150;1,209623;1,140625;0,68;2;0,014807;0,000000;0,56;UNSAT
22258;98,959708;91,296875;0,19;175;1,861311;1,500000;0,54;70;0,137563;0,078125;0,00;SAT
23605;107,670240;99,109375;0,00;146;1,653380;1,421875;0,39;63;0,114610;0,109375;0,16;SAT
22407;95,112613;88,281250;1,12;171;2,648433;2,375000;0,47;69;0,107368;0,078125;0,00;SAT
200;8,868571;8,093750;0,00;143;2,203733;1,921875;0,75;2;0,009354;0,000000;0,36;UNSAT
23589;103,373322;96,031250;0,00;171;1,531311;1,281250;0,41;74;0,156402;0,140625;0,61;SAT
21071;94,277169;86,421875;0,00;157;2,156945;1,828125;0,72;86;0,146157;0,093750;0,08;SAT
23695;107,837921;98,718750;0,00;142;2,223224;1,937500;0,33;68;0,112128;0,093750;0,42;SAT
25040;110,610374;101,890625;0,00;159;1,433362;1,328125;0,55;66;0,131214;0,109375;0,32;SAT
200;3,312612;2,828125;0,00;142;2,297860;1,953125;0,19;2;0,009831;0,015625;0,56;UNSAT
25129;109,459761;102,328125;0,19;171;1,962650;1,718750;0,25;74;0,166046;0,125000;0,70;SAT
22586;94,225875;88,015625;0,04;151;1,687306;1,484375;0,00;70;0,122324;0,093750;0,62;SAT
21945;97,079948;89,859375;0,00;184;1,525339;1,468750;0,77;71;0,120766;0,109375;0,04;SAT
23715;111,436326;101,859375;0,00;177;1,690096;1,359375;0,38;84;0,138551;0,140625;0,21;SAT
25668;113,230067;103,953125;0,00;153;1,788470;1,734375;0,55;66;0,105350;0,109375;0,49;SAT
200;15,917201;14,500000;0,00;5;0,661561;0,640625;0,98;2;0,011010;0,000000;0,18;UNSAT
24222;107,161458;99,234375;0,00;169;1,680543;1,546875;0,41;74;0,128726;0,093750;0,27;SAT
24789;108,973986;99,625000;0,00;181;1,602896;1,515625;0,76;66;0,103078;0,078125;0,97;SAT
27683;122,700778;110,875000;0,00;134;2,533745;2,234375;1,65;69;0,099694;0,093750;0,00;SAT
